SK_ID_CURR,TARGET
100797,0.08817675375476754
100823,0.09451281696192228
100826,0.09202204145795945
100830,0.06687916893389159
100836,0.13168645541781857
100872,0.08325691765578376
100910,0.08810221959395802
100913,0.058434677809537504
100918,0.07937864673538467
100931,0.05514747184902411
100952,0.11949028480529321
100953,0.10172954239413715
100965,0.10498516324440446
100970,0.08125807408719696
100982,0.1207670504320985
100983,0.08480641018997757
100984,0.06855209535901982
100987,0.11510383336707547
100997,0.0912156706573603
100998,0.1314093219068118
101002,0.09746583153356295
101005,0.1345343870995149
101008,0.12053593394277941
101020,0.09440688168206644
101021,0.09105592060098774
101024,0.09414318667965509
101025,0.1271110342296224
101026,0.09416244449873674
101031,0.08579609370327172
101041,0.057216817984441476
101051,0.06411509120527617
101055,0.08877760222898101
101056,0.1311208831706193
101057,0.10187608479978903
101064,0.07281106654750832
101079,0.07948754488696332
101087,0.08834801209149983
101090,0.06424746086440272
101092,0.09062466161434947
101097,0.09630861490977707
101099,0.055576930520801454
101107,0.08948925292336843
101118,0.09101263913059848
101125,0.09791544727678911
101126,0.08149108478468312
101128,0.09538579307817163
101136,0.12997008966990412
101140,0.10720188790181295
101149,0.07461143447731632
101160,0.08020977113151724
101169,0.11390470408143126
101181,0.07426691984170448
101186,0.05765661341740577
101190,0.09935317534686072
101193,0.11827633062849457
101194,0.08977073088165724
101198,0.09753728988346813
101200,0.07655872406535712
101204,0.09941226420334165
101211,0.08185972107005526
101213,0.08381076173089552
101223,0.07259101388072678
101225,0.09344779613202275
101237,0.075319441082824
101243,0.07945522275754169
101244,0.10902938959099735
101258,0.0684465733298162
101259,0.1546726568165296
101268,0.10278010414570819
101269,0.06505812947658028
101271,0.11227443019629103
101279,0.07017851485663784
101281,0.08675545030959661
101287,0.07470331555638914
101292,0.09197170296561243
101294,0.07760337849291887
101296,0.06648767601102719
101297,0.08110229421754489
101299,0.06148473392716899
101301,0.0760256022284799
101305,0.07619891274800906
101308,0.068273676380081
101318,0.0558696379280713
101327,0.11159211858804333
101329,0.10362561142012638
101332,0.06396691855061877
101337,0.09168784393150166
101343,0.0638873414485889
101345,0.08158181306324624
101346,0.0889107055566072
101353,0.05328849619047395
101354,0.11075568545317842
101355,0.09436582916170352
101356,0.05658809081128679
101362,0.11095251812528785
101363,0.1255804576713101
101365,0.07995412028656321
101366,0.09505243984275782
101367,0.12163139249713474
101368,0.05568845873556074
101374,0.12436709999028166
101380,0.060180631636575124
101383,0.0651276865295943
101398,0.05287841078254087
101399,0.13350063675648988
101401,0.0951332446609901
101412,0.10100610108262877
101426,0.10497692887101163
101427,0.1424398212995133
101428,0.10161036787567977
101429,0.09574422878772061
101434,0.06867664445817595
101440,0.09161461578235242
101448,0.09507097994165105
101449,0.07985483516461525
101465,0.07580329546110774
101467,0.06605088216865983
101472,0.14702855123881356
101478,0.0804152027522141
101497,0.08472821055468174
101504,0.06458279545356026
101547,0.08596212803680249
101548,0.10034209614320339
101555,0.07559559617145489
101570,0.09253191541572028
101572,0.07042053809183185
101578,0.07814501045221235
101580,0.10305693443213693
101588,0.09972454611604342
101602,0.07756004858257441
101610,0.10215052768655782
101614,0.11711226463466284
101616,0.09655276252154929
101643,0.09230293852022367
101644,0.09720392170050232
101649,0.0867629555147062
101650,0.10121278569942463
101665,0.06121208602950387
101667,0.12991626904580744
101669,0.05752444682155495
101674,0.13380930525746493
101675,0.08503792386196955
101678,0.10503892932241558
101682,0.08020617873062252
101686,0.09367536577004756
101697,0.12863071227046488
101700,0.09284068551754192
101711,0.0672968183222
101714,0.05080583009048295
101715,0.10639287177796632
101728,0.09453383029893188
101732,0.07167396091589545
101757,0.08982194032625482
101758,0.10216048712893754
101759,0.10332324690632312
101762,0.05048136047730652
101764,0.07314549836923195
101780,0.11629200847582535
101784,0.08773853384263822
101789,0.07161647984658749
101816,0.0820321060790894
101819,0.05886987502792228
101827,0.043593853829173176
101863,0.08320482834211253
101867,0.1018871885952001
101870,0.0728624283350113
101873,0.10268604174661372
101878,0.09462086584786149
101879,0.05546307945088567
101880,0.0713592734216367
101887,0.1101080526685664
101897,0.06297367732773475
101901,0.06369490671146762
101903,0.1490737118230769
101920,0.0696421699521797
101921,0.08281902673072326
101922,0.08006943430910894
101961,0.15337247773757165
101962,0.0787804103556364
101971,0.07272347554030875
101976,0.12299255800478094
102002,0.10054223416461312
102005,0.06705013429491687
102007,0.1386444095378664
102017,0.07006540443475137
102019,0.12015533381888298
102029,0.060122318405053575
102051,0.09234295413187478
102052,0.06667859444747679
102054,0.07920550658542945
102062,0.11321924394802763
102067,0.09825711941359691
102068,0.0928371709113234
102070,0.07130340786088034
102090,0.0748499637532295
102092,0.14017820471897477
102099,0.12889439021967142
102100,0.05201389976919824
102112,0.10151791313697543
102113,0.09838669651406531
102122,0.1011230357430954
102123,0.0739773051788486
102125,0.06822189077905907
102126,0.10590494527851188
102146,0.09404676606589997
102147,0.10294706273733625
102151,0.085746815879773
102158,0.09187845223682269
102159,0.07514741019237353
102162,0.07082110363200612
102165,0.08010294896078454
102166,0.09979674492993548
102174,0.06659580134981051
102193,0.13331349644400073
102198,0.0860443262992477
102205,0.10364633864829688
102206,0.09662809482927065
102218,0.0889240876043327
102221,0.09469234158585929
102230,0.08575296855530563
102238,0.0872292319843824
102248,0.06409424485663008
102252,0.10357999673137634
102259,0.06481367780762815
102262,0.1001258869883002
102273,0.06953038498327596
102286,0.08925598932341093
102293,0.08093516324070164
102294,0.058863480450259645
102296,0.07196763029236193
102298,0.10581449213062229
102303,0.07457917663987082
102309,0.09191833722641275
102315,0.06724843778373077
102340,0.07589076281374926
102342,0.06710907415946897
102344,0.08387907881595283
102346,0.10969706992908884
102347,0.06419453864254052
102374,0.10735532880103722
102380,0.10326215115721248
102387,0.0822852953063958
102393,0.07553438874482125
102403,0.08231505385554364
102413,0.08862534118816191
102414,0.06629842254423361
102415,0.0787421837157439
102416,0.0830905688706712
102439,0.08874468927614815
102441,0.08318652117261265
102443,0.0774584001292674
102444,0.10017198835127392
102445,0.14366751627426233
102448,0.07040242549428465
102449,0.09109741911073863
102450,0.13216269050662383
102456,0.07400147094336004
102458,0.09463949066110688
102459,0.07763219766481395
102465,0.053147644656779895
102470,0.12923548385971745
102471,0.0627071992626944
102475,0.1155132403447082
102476,0.10815820084297435
102506,0.06986707951158994
102509,0.06859547596517533
102519,0.08168676521977239
102522,0.07301512264180215
102545,0.07053881706486757
102549,0.12093648138350013
102562,0.06685411799976902
102563,0.07905049899406318
102568,0.10156963545310094
102582,0.1115929134184896
102592,0.05686062375795129
102597,0.081910719321651
102605,0.09837308469011895
102614,0.09193756651100872
102617,0.09320864275921693
102634,0.06432513984439818
102652,0.06269731907994587
102655,0.04587062609025405
102671,0.05739002449323194
102694,0.0775716659807805
102701,0.10109617315132308
102703,0.04887155445697042
102704,0.06735760672310956
102713,0.04204213040876187
102720,0.09054253977584856
102731,0.07238134215165468
102733,0.07557188764964468
102749,0.10596505968008489
102755,0.06906000134330216
102763,0.07815647659757613
102770,0.10500038366380461
102772,0.09236972251350997
102799,0.0917286422644537
102838,0.08503616742356485
102854,0.07707068581097201
102862,0.1209702575853829
102863,0.0906121045927247
102867,0.07041831683598859
102868,0.06861251151597471
102878,0.08837566201992882
102887,0.08725919247497993
102898,0.10778025555043907
102904,0.08165214735146388
102912,0.1285299912154127
102919,0.06277572838257993
102927,0.07425358561487053
102932,0.095638329641685
102933,0.1368091765273574
102935,0.05625200297585912
102958,0.0980650975862997
102969,0.09543803409007434
102971,0.07393994087811008
102975,0.06661637369145824
102979,0.10170182295754437
102982,0.05947902855460296
102987,0.12172227266875502
102989,0.08299039368514917
102995,0.08627741129351704
102996,0.08698854034685695
103000,0.05648469594127512
103001,0.1048846935381679
103004,0.07966773138365268
103010,0.08303654484713907
103025,0.10538782255491004
103029,0.09933472654839277
103046,0.093310819230088
103056,0.07875377260423864
103062,0.07845739932073506
103078,0.10320293369113707
103083,0.059005442053030606
103092,0.08799975185786532
103096,0.08216002315853047
103097,0.11794269846572654
103102,0.1265272105429787
103112,0.08908045982423418
103132,0.057079594762277135
103144,0.08594249935324916
103145,0.08053695627993845
103146,0.06767767010577065
103147,0.10786574784611581
103158,0.07723811606545625
103171,0.1103869249784449
103173,0.061489340953067094
103184,0.09293619982012269
103195,0.0982054658920841
103196,0.06069598465671533
103206,0.07460204399247279
103230,0.08525095678251478
103231,0.10639885569016629
103232,0.09087318337429383
103239,0.1244073378664346
103240,0.08272354456614266
103243,0.06837233332339664
103252,0.09779028315083074
103258,0.07610042948663562
103259,0.09988203197754311
103279,0.07055949117307167
103280,0.05279103472265093
103286,0.08335814207610064
103287,0.12284864936840713
103290,0.08897866311091335
103298,0.09136590008954655
103315,0.0488050288312864
103319,0.07657615270066781
103334,0.11258192678540528
103336,0.11380177509928902
103345,0.08683937812665762
103368,0.07651773992922997
103371,0.10512056085607538
103377,0.07156047896113622
103398,0.06103038018234429
103404,0.06060078251822244
103408,0.10711600200562289
103410,0.07632923645816686
103418,0.07299238594873182
103420,0.11458063446604848
103432,0.10313850288148366
103433,0.07031519971955624
103436,0.06415979976569837
103440,0.0834714799437602
103453,0.07787948970407373
103459,0.10507843759505518
103460,0.08075649570098234
103461,0.06319909512677964
103462,0.09080286327859774
103473,0.09539329420685519
103474,0.05223652736725932
103475,0.11299178373735046
103478,0.10908586197254033
103480,0.09614080346166314
103484,0.06356780252429742
103494,0.08938659766305611
103513,0.10656823832207354
103515,0.0855900162811142
103516,0.15422863804152243
103525,0.11023415789464495
103541,0.11544821514941124
103544,0.07122241938646531
103562,0.11673277301520654
103570,0.15690564267007553
103572,0.12440957240106498
103574,0.0686154226078935
103575,0.09251371518338204
103591,0.10718454684711343
103594,0.07173138429235351
103609,0.06432927817921862
103613,0.06707543349698013
103614,0.08026931291406678
103615,0.06069873744035703
103624,0.1100088291776714
103625,0.12988080140583244
103628,0.13530423145256681
103629,0.0667176977656052
103647,0.077063632775538
103648,0.09358891730621662
103651,0.07345845063736121
103658,0.05722385451087233
103668,0.07642261448224041
103669,0.07598267852534304
103676,0.07994357890620524
103682,0.07661131358719937
103683,0.05857565224304801
103689,0.06647994889299323
103725,0.049258418226811145
103733,0.09702616176990697
103744,0.049598062718796736
103762,0.10262664252751878
103771,0.12390605536406155
103773,0.06265341336743642
103783,0.10403710857334515
103784,0.09776802761923982
103808,0.06520887955209176
103812,0.06779023981277159
103813,0.08744953220299415
103814,0.08778164244827498
103818,0.13467457221330661
103824,0.08403041743416122
103828,0.053479673987437436
103830,0.08511202061840473
103840,0.0636433209300089
103842,0.11042602303530616
103847,0.11666174294735834
103848,0.0941805712419566
103851,0.05789985316157953
103854,0.11547290940271727
103857,0.18227333995050998
103861,0.057565834331274573
103862,0.08375629402969469
103865,0.09576757700958795
103870,0.05268599048683395
103876,0.0963217423414009
103891,0.14338105911824192
103908,0.06776208315518205
103914,0.08459939667079196
103918,0.09526979427418567
103940,0.10035899339035172
103963,0.128064412344452
103966,0.09915939335705624
103971,0.11928571641941516
103980,0.1100364288710578
103984,0.07805671593003749
103985,0.08563006071444375
103998,0.12560168069266361
104019,0.07636631109198053
104026,0.08856929507539285
104035,0.12295061117902652
104044,0.07587071838813841
104045,0.08465950865816946
104047,0.11229702688270356
104051,0.06430653638027688
104058,0.07776389849511733
104063,0.06847183204695113
104066,0.09122415409788312
104087,0.05066721311310349
104089,0.07548622320254221
104095,0.07992349362604774
104098,0.11483493870933499
104104,0.055920338032189036
104110,0.08900968967053621
104120,0.08351130154768742
104122,0.05833699340471936
104131,0.08344612054473657
104132,0.09225615770565473
104135,0.05707231019419248
104136,0.08364598389036344
104149,0.07332140189366826
104150,0.08382072077399337
104156,0.09115031900526409
104165,0.0903352716287884
104175,0.07565751716522169
104179,0.10432017042586485
104184,0.09271183714331917
104206,0.06513997495390432
104216,0.10255926323950663
104230,0.14882270937028208
104257,0.05776960449468236
104272,0.05186741654301542
104273,0.08839617141132552
104278,0.05021694380887428
104294,0.10126299303424842
104295,0.07453535163995365
104297,0.06541561319671604
104298,0.09520460937603241
104308,0.09998227053759152
104318,0.08068150612706317
104319,0.062352061870612784
104320,0.10474320662080548
104327,0.09970423353083263
104334,0.08807496458789925
104344,0.10563502203851195
104350,0.0675450580302014
104351,0.09696731541398564
104354,0.10624216661204337
104369,0.13104984137415254
104376,0.08847346396895338
104381,0.08393802331931675
104384,0.09614919517348595
104391,0.056020993797542926
104394,0.09186702407480761
104398,0.11934216052482605
104402,0.0742332421736043
104408,0.08719792787775522
104409,0.052724765086033104
104410,0.12417642520637545
104412,0.07973492543252549
104417,0.11513535455105751
104424,0.08870535692100336
104426,0.0659150364847548
104435,0.0836212131505072
104445,0.07050149201434315
104458,0.05781991952915429
104460,0.08608319162766812
104466,0.07536112439658153
104472,0.1043164486590203
104473,0.11572844978323524
104479,0.05410581439178632
104480,0.07741381637962418
104482,0.11624642538481195
104499,0.056451377704386387
104501,0.05135378075433413
104502,0.068798360966516
104506,0.08700775469676986
104510,0.060682645379190325
104512,0.05624998744470271
104520,0.13144397207928518
104528,0.10348180162753488
104529,0.09461993167586298
104541,0.10050862277199149
104578,0.05945199074044321
104584,0.08378327754365944
104588,0.10384316608879403
104602,0.0742035214509046
104610,0.05940026637588381
104611,0.08971097423014458
104618,0.11594369601343547
104620,0.0784452917498372
104622,0.05606565627495358
104624,0.07032202377544754
104625,0.09627192228702917
104634,0.12663432510743705
104639,0.10188528206399898
104646,0.07770598673695939
104647,0.06616403208276171
104652,0.05390360447116017
104670,0.087416245719495
104677,0.07279991210527202
104685,0.11926909188761833
104691,0.09486966793659296
104696,0.07792446176349219
104699,0.0610177695848873
104712,0.11439898405845722
104714,0.07852127577233219
104717,0.0805303962397177
104718,0.0765957122088163
104740,0.06688902370778883
104741,0.0970726207254043
104743,0.04421877495621358
104744,0.09241249637522041
104747,0.10217567241016615
104767,0.08414230460714953
104772,0.20172405423620565
104776,0.13034617644080823
104779,0.06500025796348
104814,0.08373053918317157
104815,0.07743328926090372
104830,0.09691718729186767
104831,0.12038151706010179
104833,0.11174240654676368
104839,0.07348599383960593
104840,0.09104519275250637
104860,0.08351543163612209
104861,0.060178919609663206
104866,0.08539669135607787
104870,0.07071049287443298
104877,0.09383968426794742
104878,0.05777341566949228
104879,0.07530974027044995
104880,0.08997681511888303
104899,0.08153202602533269
104906,0.05663478233884955
104907,0.11301926812793636
104913,0.09220400361918303
104916,0.11437898406124748
104921,0.09454126870023756
104930,0.07543453541419015
104931,0.09350301223255109
104936,0.09999301435107039
104937,0.07660072706931803
104942,0.07928592607243945
104943,0.07580628104298322
104969,0.10494833075504315
104972,0.14101467973196838
104988,0.0912830118610869
105013,0.10315126896154199
105015,0.08948053007220234
105019,0.06987000671430482
105027,0.09566056378963252
105030,0.10195297124315696
105035,0.1587182927388856
105041,0.06461983377298466
105051,0.13650908528750264
105056,0.07331820045178555
105067,0.16974728278063383
105071,0.09820838729424185
105072,0.06203957327037224
105074,0.13426241121542615
105091,0.10681060576022955
105101,0.07203601186392242
105103,0.08616196560671822
105134,0.09403030383268307
105139,0.08734981188001832
105142,0.13559857787031412
105146,0.08273364314963158
105163,0.08007765810178084
105168,0.10715726261756876
105172,0.05486679464664445
105176,0.1275500838344891
105195,0.08396481420500905
105196,0.12697356459841364
105197,0.0594278280800295
105203,0.08539380746088332
105223,0.08201102666774006
105227,0.09146940549760409
105228,0.05984710491185461
105230,0.11496558098189211
105231,0.13917400374710806
105239,0.07783078234996717
105242,0.11416857095991043
105244,0.08753985007555388
105245,0.10862403103417222
105248,0.049740885495982747
105249,0.07623275231008748
105266,0.12539213770835794
105271,0.1319945495899067
105276,0.1018060090580238
105282,0.10059487214503418
105292,0.0855792406773826
105297,0.04666759780287157
105332,0.11391535205638209
105333,0.07605868592330577
105343,0.060446630012562515
105344,0.0553522170809796
105345,0.09913785774355319
105357,0.08627834094547181
105359,0.08575159228072439
105366,0.07251396722966219
105367,0.10104554056947194
105370,0.045751561411837706
105377,0.08666575893146776
105390,0.09142160514346373
105399,0.06556496350710904
105403,0.07635573885177292
105404,0.08247134780031906
105414,0.06592803610922658
105417,0.08233468828176736
105425,0.12004448938241404
105452,0.06525497628164277
105454,0.11171473617612927
105456,0.12327950420464487
105470,0.09096268421485028
105471,0.053289825856784004
105483,0.08522662887124412
105493,0.10583365777124111
105508,0.12078599539770614
105514,0.09840546689293839
105515,0.05381159904578725
105528,0.12804908026955847
105529,0.06647661278286295
105531,0.06442991304896309
105532,0.06926298814460526
105558,0.05456050389574698
105574,0.08399255431895561
105578,0.056176602339621226
105584,0.14118344354088835
105595,0.10097668886931974
105617,0.10381546694742975
105618,0.07845039832284735
105621,0.07281311642292769
105625,0.07074428122877477
105629,0.07962781751537225
105630,0.059584219904638004
105634,0.06803731948045527
105635,0.09318936777943337
105641,0.0826807558943817
105647,0.10991970767805627
105648,0.07801208825680286
105655,0.06773711360323904
105657,0.06265297055945176
105672,0.11395638975907751
105678,0.08858957616440374
105682,0.07419048591469737
105691,0.08938126104911712
105692,0.07815592799767286
105706,0.11354510631489374
105712,0.11014261073306923
105720,0.08609168154967513
105734,0.07138207687948174
105735,0.08649843635079485
105736,0.08870745767760328
105737,0.05099550032943047
105738,0.1229801151769495
105740,0.11914378105164745
105744,0.06718995450420467
105747,0.10807762669099114
105749,0.10049840832367254
105754,0.08661179282053015
105758,0.06705102601919764
105760,0.07382320279671849
105767,0.084569684997083
105784,0.11622767159334212
105791,0.08602549880579774
105802,0.08207117141728827
105807,0.11857040402951874
105809,0.07322734235919051
105816,0.08233541187279152
105817,0.05512179119269781
105824,0.11023193750876178
105832,0.10015314574626437
105856,0.08200841603380955
105865,0.07379500714963307
105899,0.07042229596698545
105906,0.0464145358230912
105916,0.08530204759076948
105923,0.09695723490178326
105937,0.09699243891912777
105965,0.062356642480177304
105966,0.0836382325606857
105968,0.07033232648825163
105973,0.07554405519612985
105976,0.10056929699514604
105978,0.06180847394855833
105979,0.06772288208843387
105991,0.09600992782402765
105998,0.07672492336902637
105999,0.08843819724953755
106000,0.0961562325249069
106001,0.08920085504418064
106010,0.07740358289119943
106011,0.09811420791303499
106013,0.10549181877180334
106015,0.08514080014237783
106026,0.06370536326110092
106032,0.06677693262750586
106035,0.08507645052885708
106040,0.07814859603973694
106041,0.11965255742050351
106044,0.05153359970373677
106053,0.0972748585476147
106054,0.06112564267893584
106065,0.11305478043288868
106081,0.06697013568400813
106083,0.08870420878872787
106087,0.08911772501462067
106090,0.08799467859327713
106101,0.047973328618434743
106102,0.11569091159744534
106109,0.07572657780949145
106116,0.06139171560260991
106150,0.0633573196321739
106155,0.17758099345628428
106166,0.08934978984374509
106176,0.08051906824605508
106189,0.0645031342636851
106199,0.11003423301497144
106205,0.09983794891491558
106206,0.08656646309225964
106211,0.08243374201902574
106214,0.05916816894704505
106216,0.06932240075838043
106217,0.09423191826656084
106225,0.07457287650560107
106249,0.06297976570491111
106256,0.08277321531442519
106258,0.07043985266527224
106261,0.08721819404700962
106262,0.10408914096870725
106264,0.04933979707072613
106271,0.08791651522591942
106276,0.08035022168076046
106277,0.08587972191710964
106286,0.101527774939199
106293,0.059765810241610304
106295,0.07276223958207488
106296,0.08953107924702236
106297,0.1157219813451894
106298,0.08335144510471511
106311,0.06467388009766954
106314,0.11501428851082698
106320,0.10288281301004475
106334,0.09204820091208234
106346,0.07201158969886441
106347,0.06998700452043441
106349,0.08208645494660292
106354,0.09653510008522466
106360,0.06268138430170989
106373,0.07468206440248018
106377,0.06944073952957451
106386,0.1022019174887253
106387,0.09999236252209992
106391,0.05283947276343894
106401,0.11964921041555093
106411,0.11563254274509562
106413,0.11479506531457764
106426,0.09222863692243749
106427,0.06381223860855764
106428,0.11704647606120275
106434,0.09784293344078383
106438,0.08437858697991504
106440,0.09808872956307656
106441,0.059997429855231335
106452,0.11564310885177709
106453,0.0822804017337321
106454,0.0984108074910583
106457,0.08553358837877865
106484,0.06825743157532746
106488,0.1449081999424019
106491,0.08296017875775807
106514,0.0807636599479705
106527,0.08083522614487071
106528,0.07063593815608385
106529,0.05772972694454159
106534,0.11804525738311182
106550,0.10281185914910977
106577,0.07908309378496133
106585,0.12910249507345936
106590,0.0644421381564775
106607,0.07631480730891227
106610,0.10054074471170225
106611,0.0878540827516972
106612,0.1266416286931769
106624,0.058869981084011286
106631,0.06150417168923693
106647,0.16180170248178194
106660,0.11232191301797163
106674,0.0910599769621603
106687,0.06664876551491991
106712,0.1003839213609449
106713,0.08572623971875731
106717,0.06731921405216006
106720,0.0885632956781343
106721,0.08718946841227043
106724,0.0746676946514417
106735,0.0958546000139824
106739,0.09066140753037288
106740,0.08000812329345622
106754,0.06514636847717818
106760,0.16181755520667138
106761,0.09549859172425859
106784,0.11222130641930003
106787,0.08496014692818651
106797,0.06460733883021595
106798,0.07440387476485298
106802,0.11831792906740148
106803,0.09400321931789896
106804,0.14202950223787017
106805,0.07173605479917879
106810,0.11332914945144225
106812,0.09258428479891101
106813,0.06718242753187997
106817,0.0651630605115788
106822,0.11324141297005974
106823,0.08579308360252842
106827,0.057991403289671964
106841,0.072157711650452
106851,0.0951170638946011
106852,0.09543169668499765
106853,0.14292919474231633
106854,0.15538832135842034
106861,0.10209979858078733
106873,0.11752880109731782
106877,0.06777741835684463
106878,0.0827896982914679
106881,0.10234875762702429
106900,0.08649683466407844
106906,0.06523995329549705
106907,0.0785930343438348
106914,0.08017619538883007
106916,0.09764740482641653
106924,0.0720679262669052
106931,0.06811784351722891
106936,0.11036060028976491
106937,0.08361705920907678
106938,0.06159265806465657
106939,0.09370892194043962
106943,0.07581721950755557
106944,0.07555833974689544
106967,0.09926074734268493
106980,0.07045159243744326
106986,0.059763491106263694
106987,0.08336792202515589
106990,0.05990429695188379
107013,0.04668086130454825
107023,0.09085901942603616
107033,0.06408764385290558
107037,0.09359057288061104
107048,0.0945545600007629
107071,0.10194382816182554
107081,0.0498893719519911
107113,0.07668283972709761
107130,0.05935838768550317
107131,0.07979751108446577
107145,0.08662969152325589
107156,0.0789185402975066
107219,0.07380130394353263
107222,0.131973807425784
107223,0.1805940747319379
107232,0.11426385479003055
107245,0.0833921244794524
107246,0.04855529020177511
107247,0.0651459988947765
107256,0.059100669784891514
107259,0.08337706350978884
107260,0.04855428551326691
107279,0.12913278861367827
107280,0.07297034955734794
107281,0.08396901264429567
107285,0.08248294961628058
107329,0.0967510110767964
107337,0.08353390263794008
107349,0.07348546419543006
107350,0.09256843454369465
107351,0.0564922192414326
107359,0.14987075081277326
107391,0.08137447413425042
107394,0.1026300979002955
107395,0.06109120084257107
107406,0.11066757943098485
107416,0.11045790293603854
107417,0.08011340041187098
107418,0.08026348398681217
107419,0.06877521824562437
107444,0.08391669967417077
107445,0.09542627026715024
107446,0.08455759733982994
107460,0.08943140026285938
107470,0.08904195540046082
107475,0.06666321170998817
107520,0.09447837873564646
107526,0.07355092274284869
107527,0.050381308905831756
107530,0.0619718453989465
107532,0.13771077982341362
107534,0.10573139888183289
107535,0.08992134158109553
107554,0.10793855429363476
107556,0.08379887829180664
107559,0.10003738574787417
107561,0.05656166088290845
107564,0.07125729946370256
107566,0.09027356028896644
107571,0.06867347003687074
107590,0.08945084958095512
107602,0.08773248329208597
107625,0.11375557998541251
107626,0.1294661462889932
107635,0.08270581996021667
107636,0.06845548170202184
107645,0.08960761616900273
107652,0.09782716609125143
107655,0.05407759146108345
107668,0.06520503995881709
107670,0.07247747547400002
107677,0.04446015182875631
107680,0.10312072387804992
107683,0.0903147905923887
107684,0.06376870787801321
107691,0.08269636631074509
107692,0.11372878031682562
107703,0.09801146148976257
107709,0.050958043197816744
107710,0.0794878442080077
107721,0.09460001486772766
107725,0.09517620169149854
107727,0.10891306312484161
107739,0.07781111491103887
107740,0.10620694559565169
107741,0.09042128803212529
107747,0.07884099074353014
107765,0.1364775218286542
107768,0.06133289339970502
107775,0.09657265005955877
107782,0.11685053184188182
107790,0.0655733613683703
107801,0.06887482449696361
107807,0.05481384796950928
107811,0.11685613946686065
107817,0.10834632389050719
107826,0.0720076891474134
107838,0.08490502438177613
107839,0.07900178708579583
107843,0.07216697586562425
107847,0.06432240878783006
107849,0.095652469560108
107850,0.08341901616646984
107867,0.09947579069844785
107871,0.09379509145619916
107908,0.08057871444724891
107913,0.12656244755348817
107927,0.0921855971696577
107931,0.051520925658796506
107955,0.05865997152260016
107962,0.07913146851875877
107977,0.07563424244706278
107978,0.07666591023576773
107993,0.06308643021074196
108010,0.08284719839817231
108016,0.09428645535890065
108018,0.14166221711183072
108027,0.123667335065252
108045,0.08389596263032763
108069,0.11987633179634066
108082,0.10428082246416208
108089,0.08731359479834357
108092,0.07170846423007349
108106,0.07065979597060904
108112,0.07513379869416101
108120,0.11953030340324473
108122,0.17537873500414505
108135,0.1244351260238805
108170,0.07276248146779968
108171,0.08694313277760617
108177,0.06411591948575354
108180,0.11046655282885756
108183,0.09055608304259594
108184,0.055058906698996726
108185,0.08618531520431573
108192,0.0912602868623307
108195,0.10512454265868698
108196,0.11404905459002034
108218,0.06136448362051327
108219,0.12290489384427389
108243,0.10887757500047535
108249,0.05624406901132039
108251,0.05130261080402299
